stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,94728,2010,08,21,66.1,24,56.2,24,9999.9,0,9999.9,0,10.0,24,4.6,24,9.9,15.9,82.9,*,55.4,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,09,16,56.1,24,46.2,24,9999.9,0,9999.9,0,9.7,24,5.7,24,15.0,21.0,72.0,*,44.6,*,0.0,G,999.9,1,1,0,0,0,0
725060,94728,2010,08,02,65.3,24,53.9,24,9999.9,0,9999.9,0,10.0,24,4.2,24,12.0,15.9,82.9,*,51.8,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,11,16,53.7,24,49.4,24,1016.7,12,1011.9,24,7.1,24,3.9,24,11.1,15.9,55.9,*,50.0,*,0.16,G,999.9,1,1,0,0,0,0
725060,94728,2010,10,25,61.9,24,55.8,24,1013.8,18,1009.3,24,7.5,24,3.2,24,13.0,15.0,73.0,*,53.6,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,13,42.4,24,36.5,24,988.6,14,983.5,24,7.9,24,5.7,24,23.9,999.9,51.1,*,30.9,*,1.18,G,999.9,0,1,0,0,0,0
725060,94728,2010,10,27,69.4,24,66.5,24,1011.0,15,1006.3,24,6.5,24,5.3,24,14.0,18.1,73.9,*,60.1,*,0.11,G,999.9,0,1,0,0,0,0
725060,94728,2010,10,16,54.0,24,37.9,24,1005.5,24,1000.7,24,10.0,24,10.5,24,22.0,26.0,57.9,*,48.0,*,0.02,G,999.9,0,0,0,0,0,0
725060,94728,2010,10,11,65.4,24,49.2,24,1008.3,24,1003.5,24,10.0,24,2.5,24,11.1,999.9,73.9,*,53.1,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,10,24,60.4,24,46.7,24,1019.5,24,1014.6,24,10.0,24,2.8,24,7.0,999.9,66.9,*,48.9,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,14,53.2,24,38.2,24,1019.0,24,1014.1,24,10.0,24,2.3,24,15.0,999.9,60.1,*,45.0,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,10,26,67.1,24,60.1,24,1011.1,23,1006.3,24,9.5,24,5.4,24,19.0,999.9,72.0,*,60.1,*,0.0,G,999.9,0,0,0,0,0,0
725060,14704,2010,01,07,27.1,24,17.6,24,9999.9,0,1000.2,24,10.0,24,9.4,24,15.0,19.0,37.4,*,21.2,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,01,15,32.5,24,27.4,24,9999.9,0,1014.7,24,9.9,24,6.5,24,15.9,22.0,39.9,*,23.0,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,01,21,32.0,24,24.2,24,9999.9,0,1013.6,24,10.0,24,6.6,24,12.0,15.0,39.2,*,24.8,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,07,16,72.5,24,68.9,24,9999.9,0,1010.4,24,7.9,24,8.4,24,18.1,26.0,80.6,*,68.0,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,04,13,43.6,24,31.2,24,9999.9,0,1026.1,24,10.0,24,5.2,24,12.0,15.0,53.6,*,32.0,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,05,30,66.5,24,57.0,24,9999.9,0,1004.5,24,7.6,24,9.0,24,15.9,22.0,78.8,*,59.0,*,0.0,I,999.9,1,0,0,0,0,0
725060,14704,2010,04,08,55.7,24,47.7,24,9999.9,0,1002.5,24,9.8,24,7.0,24,15.0,21.0,62.6,*,48.2,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,06,20,68.7,24,65.3,24,9999.9,0,1008.7,24,8.3,24,11.1,24,19.0,25.1,75.2,*,64.4,*,0.0,I,999.9,1,0,0,0,0,0
725060,14704,2010,04,30,52.9,24,28.5,24,9999.9,0,1002.8,24,10.0,24,10.0,24,17.1,22.0,66.2,*,37.4,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,03,06,36.5,24,18.6,24,9999.9,0,1011.1,24,10.0,24,7.3,24,13.0,20.0,50.0,*,23.0,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,03,20,49.4,24,35.0,24,9999.9,0,1008.6,24,10.0,24,5.7,24,17.1,22.9,68.0,*,35.6,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,02,21,34.8,24,23.5,24,9999.9,0,1004.0,24,10.0,24,10.1,24,17.1,32.1,39.2,*,28.4,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,05,10,44.8,24,28.6,24,9999.9,0,1012.6,24,10.0,24,9.2,24,18.1,22.9,51.8,*,39.2,*,0.0,I,999.9,0,0,0,0,0,0
725060,14704,2010,05,19,52.4,21,51.1,21,9999.9,0,1005.6,20,2.3,20,9.6,21,18.1,28.0,60.1,*,48.2,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,06,01,65.3,22,59.5,22,9999.9,0,1005.9,19,8.9,22,13.0,22,21.0,31.1,75.2,*,55.4,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,04,06,56.2,24,44.2,24,9999.9,0,1008.7,24,8.8,24,7.3,24,14.0,17.1,68.0,*,42.8,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,06,07,63.0,24,50.5,24,9999.9,0,999.0,24,9.3,24,8.6,24,17.1,26.0,71.6,*,51.8,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,02,25,40.0,24,39.7,24,9999.9,0,996.9,24,2.1,24,7.9,24,24.1,34.0,50.0,*,37.4,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,01,08,26.5,24,21.3,24,9999.9,0,1001.8,24,8.7,24,5.2,24,8.9,999.9,32.0,*,19.4,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,03,03,33.2,24,31.5,24,9999.9,0,1000.9,24,6.3,24,11.9,24,25.1,34.0,35.6,*,32.0,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,02,03,26.5,24,20.8,24,9999.9,0,1013.3,24,8.0,24,3.0,24,9.9,999.9,32.0,*,19.4,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,03,22,44.9,24,43.1,24,9999.9,0,1013.9,24,7.2,24,2.8,24,8.0,999.9,55.4,*,37.4,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,06,12,59.8,24,54.6,24,9999.9,0,1015.3,24,9.2,24,7.6,24,12.0,18.1,68.0,*,51.8,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,07,06,80.1,24,66.3,24,9999.9,0,1009.8,24,10.0,24,4.9,24,13.0,19.0,91.4,*,68.0,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,05,14,53.1,24,47.6,24,9999.9,0,1015.7,24,9.9,24,9.7,24,15.0,19.0,62.6,*,48.2,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,01,35.5,24,31.2,24,9999.9,0,991.0,24,5.8,24,14.6,24,22.0,35.0,42.8,*,32.0,*,99.99,,999.9,0,1,1,0,0,0
725060,14704,2010,07,11,71.9,24,67.4,24,9999.9,0,1005.4,24,9.8,24,5.4,24,12.0,15.9,80.6,*,66.2,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,14,46.7,24,45.6,24,9999.9,0,1000.8,24,2.8,24,23.5,24,34.0,51.1,48.2,*,44.6,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,06,26,69.9,24,63.4,24,9999.9,0,1008.7,24,10.0,24,7.9,24,15.0,19.0,80.6,*,62.6,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,02,18,34.7,24,25.4,24,9999.9,0,989.7,24,10.0,24,11.0,24,18.1,22.9,42.8,*,32.0,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,02,07,23.9,24,9.0,24,9999.9,0,999.6,24,9.9,24,13.1,24,22.9,32.1,32.0,*,14.0,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,01,03,20.7,24,16.6,24,9999.9,0,983.4,24,4.2,24,18.8,24,26.0,38.1,26.6,*,15.8,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,07,22,75.5,24,64.0,24,9999.9,0,1004.9,24,8.9,24,11.5,24,19.0,24.1,84.2,*,68.0,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,11,37.0,24,29.4,24,9999.9,0,1015.5,24,9.8,24,4.7,24,14.0,18.1,48.2,*,28.4,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,02,38.2,24,29.4,24,9999.9,0,1005.0,24,10.0,24,8.2,24,14.0,22.0,41.0,*,32.0,*,99.99,,999.9,0,1,1,0,0,0
725060,14704,2010,03,23,48.2,24,47.5,24,9999.9,0,1000.4,24,2.3,24,9.0,24,20.0,27.0,53.6,*,42.8,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,05,02,60.9,24,53.8,24,9999.9,0,1005.9,24,9.8,24,8.5,24,15.0,19.0,75.2,*,51.8,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,01,04,27.6,24,20.8,24,9999.9,0,991.5,24,9.6,24,12.4,24,18.1,28.0,32.0,*,24.8,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,04,22,54.4,24,44.4,24,9999.9,0,1002.2,24,10.0,24,9.1,24,17.1,22.9,64.4,*,46.4,*,99.99,,999.9,0,1,0,0,1,0
725060,14704,2010,04,24,49.2,24,34.0,24,9999.9,0,1010.7,24,10.0,24,7.1,24,15.0,22.0,60.8,*,37.4,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,04,32.1,24,32.0,24,9999.9,0,994.8,24,2.3,24,15.7,24,26.0,33.0,35.1,*,32.0,*,99.99,,999.9,0,1,1,0,0,0
725060,14704,2010,01,31,21.3,24,5.9,24,9999.9,0,1010.2,24,9.3,24,7.4,24,13.0,18.1,26.6,*,15.8,*,99.99,,999.9,0,0,1,0,0,0
725060,14704,2010,06,23,72.6,24,67.8,24,9999.9,0,1009.4,24,7.3,24,8.4,24,13.0,17.1,82.4,*,66.2,*,99.99,,999.9,1,1,0,0,1,0
725060,14704,2010,04,03,48.0,24,42.7,24,9999.9,0,1017.0,24,7.7,24,5.6,24,14.0,17.1,64.4,*,35.6,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,05,13,46.7,24,33.9,24,9999.9,0,1018.8,24,9.5,24,6.0,24,15.9,20.0,60.8,*,32.0,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,03,30,50.7,24,50.2,24,9999.9,0,999.0,24,2.6,24,16.2,24,28.9,38.1,53.6,*,48.2,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,06,21,72.5,24,64.6,24,9999.9,0,1008.5,24,5.3,24,5.4,24,11.1,17.1,82.4,*,64.4,*,99.99,,999.9,1,1,0,0,0,0
725060,14704,2010,06,13,61.9,24,60.3,24,9999.9,0,1008.9,24,6.8,24,6.6,24,11.1,15.9,66.2,*,59.0,*,99.99,,999.9,0,1,0,0,0,0
725060,94728,2010,09,23,71.3,24,62.0,24,1020.7,23,1015.7,24,8.3,24,4.3,24,14.0,17.1,81.0,,66.0,,0.12,G,999.9,0,1,0,0,0,0
725060,94728,2010,12,10,27.3,24,11.5,24,1028.5,24,1023.4,24,10.0,24,4.2,24,14.0,999.9,36.0,,21.9,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,03,36.6,24,21.5,24,1016.9,24,1011.9,24,10.0,24,4.8,24,13.0,14.0,39.9,,33.1,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,01,42.6,24,24.5,24,1024.4,24,1019.4,24,10.0,24,5.5,24,14.0,15.9,48.9,,37.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,18,50.8,24,33.0,24,1015.4,24,1010.6,24,10.0,24,7.1,24,28.0,999.9,55.0,,45.0,,0.21,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,21,32.0,24,16.7,24,1010.2,24,1005.2,24,10.0,24,9.0,24,28.9,999.9,37.9,,28.0,,0.0,G,999.9,0,1,1,0,0,0
725060,94728,2010,10,10,58.0,24,31.5,24,1013.2,24,1008.4,24,10.0,24,3.5,24,20.0,999.9,69.1,,46.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,24,47.4,24,23.7,24,1017.8,24,1012.9,24,10.0,24,9.0,24,22.9,24.1,60.1,,41.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,22,31.9,24,20.8,24,1010.0,23,1005.1,23,10.0,24,7.5,24,20.0,999.9,37.9,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,07,32.7,24,16.3,24,999.6,24,994.6,24,10.0,24,8.9,24,19.0,22.9,36.0,,30.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,24,32.7,24,17.6,24,1015.8,24,1010.8,23,10.0,24,7.2,24,19.0,21.0,39.9,,30.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,18,31.7,24,17.1,24,1018.9,24,1013.8,24,10.0,24,3.8,24,9.9,999.9,36.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,08,28,64.6,24,52.9,24,9999.9,0,9999.9,0,10.0,24,4.9,24,11.1,15.9,82.9,*,53.6,*,0.0,G,999.9,0,0,0,0,0,0
